wwtp_jurisdiction,junk1,junk2,wwtp_name,county_names,lab_id,population_served,sample_location,sample_matrix,pcr_target_units,pcr_target,pcr_target_avg_conc,pcr_target_flowpop_lin,lod_sewage,pcr_target_below_lod,sample_collect_date,quality_flag
WA,B,Yes,8,97385,2,50000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,9.98926177077853,12.262451858244894,3.5787431348251717,0,2023-10-19,NA
WA,B,Yes,9,14396,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,603.388784336611,207.82019823436622,17.963883853541887,0,2023-10-19,NA
NM,C,yes,10,27604,5,1000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,1.0544844751504978,63.76882652641839,0.8713477623648845,0,2023-10-19,NA
CA,A,YES,3,84531,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,371.37600701787204,7.016909186610781,11.161963492593715,0,2023-10-20,NA
CA,A,YES,4,12078,3,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,44.41903844600761,105.74379676301754,15.701504038009565,0,2023-10-20,NA
CA,A,YES,3,84531,4,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,996.030897449756,532.994223754511,23.868798786152826,0,2023-10-20,yes
CA,A,YES,4,12078,4,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,5.308416365276997,169.91720585782465,16.711984889932864,0,2023-10-20,NA
WA,B,Yes,8,97385,2,50000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,36.628662185722085,760.6327725504028,4.768728832170876,0,2023-10-20,NA
WA,B,Yes,9,14396,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,266.3778178386391,119.4574892471819,1.186721947459849,0,2023-10-20,result is not quantifiable
NM,C,yes,10,27604,5,1000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,0.9591834329210125,8.955841474358499,0.45011272874944175,0,2023-10-20,NA
ZZ,F,NO,14,09634,3,8472,wwtp,raw wastewater,copies/g dry sludge,sars-cov-2,334.26454326412875,84.50727995779566,2.5448210261884157,0,2023-10-20,no
CA,A,YES,3,84531,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,881.9425049233201,18.34611526942993,12.306178530286193,0,2023-10-21,NA
CA,A,YES,4,12078,3,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,698.4952691415095,293.4596198943334,10.432976578556037,0,2023-10-21,temperature not assessed upon arrival at the laboratory
CA,A,YES,3,84531,4,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,17.558919627044183,404.15202774521543,4.9641642969629105,0,2023-10-21,no
CA,A,YES,4,12078,4,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,460.4856693596631,22.187875277045435,1.0096818420901097,0,2023-10-21,no
WA,B,Yes,8,97385,2,50000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,709.2997542824913,74.62411662340395,12.027109262117163,0,2023-10-21,NA
NM,C,yes,10,27604,5,1000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,1.4326060086617947,16.450507665226073,0.7957900583501931,0,2023-10-21,NA
ZZ,F,NO,13,65174,2,8472,wwtp,raw wastewater,copies/g dry sludge,sars-cov-2,11.277010424795156,6.652413566939346,22.554020849590312,1,2023-10-21,NA
CA,A,YES,3,84531,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,90.92540499384846,91.19075416307263,5.00812944604182,0,2023-10-22,no
CA,A,YES,3,84531,4,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,233.74224921560173,34.21907949847487,2.2950298200484025,0,2023-10-22,NA
CA,A,YES,4,12078,4,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,13.953757794137852,47.64123815215977,20.744774712885185,0,2023-10-22,NA
WA,B,Yes,8,97385,2,50000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,29.37615695458643,21.32353365304303,24.091745173289443,0,2023-10-22,NA
WA,B,Yes,9,14396,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,34.60123935920891,86.55039327262894,1.746845097265944,0,2023-10-22,no
NM,C,yes,10,27604,5,1000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,2.7480353542311233,140.45400519411635,1.2950399004471143,0,2023-10-22,NA
CA,A,YES,3,84531,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,5.1957581268404285,31.740342545095242,10.391516253680857,1,2023-10-23,result is not quantifiable
CA,A,YES,4,12078,3,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,571.7233730620007,61.5580416378177,12.215821349251746,0,2023-10-23,NA
CA,A,YES,3,84531,4,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,52.25518203822464,44.10997146781117,4.875760127257766,0,2023-10-23,no
WA,B,Yes,8,97385,2,50000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,5.069009669122406,312.4628890948918,2.8906215172644414,0,2023-10-23,NA
WA,B,Yes,9,14396,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,9.012503361857162,131.788880911984,18.025006723714323,1,2023-10-23,NA
NM,C,yes,10,27604,5,1000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,1.1082975470742826,300.4134833785745,1.1156696951268212,0,2023-10-23,no
CA,A,YES,3,84531,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,309.45075397965945,64.66287637434947,22.557679957367,0,2023-10-24,NA
CA,A,YES,5,34687,3,1000000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,2.76090258095095,37.70967410350615,5.5218051619019,1,2023-10-24,yes
CA,A,YES,3,84531,4,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,71.3088633548584,250.45303944975612,2.7755499950332636,0,2023-10-24,NA
CA,A,YES,4,12078,4,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,29.667120199120983,31.21637045526279,7.226346554564121,0,2023-10-24,NA
CA,A,YES,5,34687,4,1000000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,87.45380790460942,6.861979449729165,7.862762685921604,0,2023-10-24,NA
WA,B,Yes,8,97385,2,50000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,377.1866824467282,53.1831159463672,10.887618473014689,0,2023-10-24,temperature not assessed upon arrival at the laboratory
WA,B,Yes,9,14396,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,100.33135117141322,935.8984934341171,1.104547165455358,0,2023-10-24,NA
NM,C,yes,10,27604,5,1000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,2.447357451632415,993.3049975674772,0.6964236539834632,0,2023-10-24,no
YY,E,No,14,09634,3,13,upstream,primary sludge,copies/g dry sludge,sars-cov-2,7.876483345830302,600.8077486803925,6.542890033523782,0,2023-10-24,NA
CA,A,YES,3,84531,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,5.297762944187445,66.20056690250102,16.282743464093173,0,2023-10-25,NA
CA,A,YES,4,12078,3,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,195.91191041260308,290.3665167377153,5.5177050960528184,0,2023-10-25,NA
CA,A,YES,3,84531,4,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,5.47625848293571,952.9421341352993,1.9998292009158356,0,2023-10-25,no
CA,A,YES,4,12078,4,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,19.29051370757508,19.419171942994353,1.2563711246328657,0,2023-10-25,NA
WA,B,Yes,8,97385,2,50000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,681.5040502626623,7.0117077661785014,3.852579978785611,0,2023-10-25,NA
WA,B,Yes,9,14396,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,8.705326567473751,500.6064201342458,7.388921007891184,0,2023-10-25,NA
NM,C,yes,10,27604,5,1000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,1.26942115663288,8.995025095420347,1.2401015229816585,0,2023-10-25,> max temp and/or hold time
XX,D,ye,15,98436,10,1000000000,wwtp,raw wastewater,copies/l wastewater,FLUAV,6.428228368624624,198.56343615193552,1.0266461386453336,0,2023-10-25,NA
ZZ,F,NO,15,98436,4,8472,wwtp,raw wastewater,copies/g dry sludge,sars-cov-2,42.92907788204936,805.887785002305,1.1724784203148468,0,2023-10-25,NA
CA,A,YES,3,84531,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,739.6002492749661,83.94212948183987,3.126052978669926,0,2023-10-26,NA
CA,A,YES,3,84531,4,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,721.5120665044292,589.2979074291899,5.598324463852309,0,2023-10-26,NA
CA,A,YES,4,12078,4,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,209.6663803866837,398.77366861863317,1.1622040955046566,0,2023-10-26,NA
WA,B,Yes,8,97385,2,50000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,172.35772258650223,85.59644730246501,18.75817332003118,0,2023-10-26,NA
WA,B,Yes,9,14396,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,23.53691085291629,679.5261838838637,1.5328592280460662,0,2023-10-26,NA
NM,C,yes,10,27604,5,1000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,2.3924379144472154,5.7610450138235505,0.7506544627129327,0,2023-10-26,no
XX,D,ye,14,09634,10,1000000000,wwtp,raw wastewater,copies/l wastewater,FLUAV,1.140998244207903,83.13074347049407,2.281996488415806,1,2023-10-26,NA
ZZ,F,NO,15,98436,4,8472,wwtp,raw wastewater,copies/g dry sludge,sars-cov-2,58.958967756575724,217.0814582381969,6.731468772528137,0,2023-10-26,no
CA,A,YES,4,12078,3,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,1.788096450288146,781.9842754351879,3.576192900576292,1,2023-10-27,NA
CA,A,YES,3,84531,4,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,13.029781811123328,38.41041913635569,13.543257773318713,0,2023-10-27,NA
WA,B,Yes,8,97385,2,50000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,11.749268768284553,7.895339330564046,7.320231659001802,0,2023-10-27,no
WA,B,Yes,9,14396,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,251.07084085112646,10.931221205892783,1.148475330539271,0,2023-10-27,NA
NM,C,yes,10,27604,5,1000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,1.1102710186452773,542.6389353833116,1.3195624061201137,0,2023-10-27,NA
XX,D,ye,13,65174,10,1000000000,wwtp,raw wastewater,copies/l wastewater,FLUAV,2.9626077565551148,15.742030099352489,5.9252155131102295,1,2023-10-27,NA
CA,A,YES,3,84531,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,23.151357588493724,12.85901710353788,9.497656434414187,0,2023-10-28,NA
CA,A,YES,4,12078,3,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,10.128274268275781,136.6203139538166,20.256548536551563,1,2023-10-28,NA
CA,A,YES,3,84531,4,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,0.5309558335251195,21.499993526558665,1.061911667050239,1,2023-10-28,NA
CA,A,YES,4,12078,4,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,691.7570647807544,784.7243574747406,16.46625356463624,0,2023-10-28,below loq
WA,B,Yes,9,14396,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,24.34123626792319,20.80316131189279,1.2752781453619355,0,2023-10-28,y
NM,C,yes,10,27604,5,1000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,2.1116601897510496,18.642171228660473,0.8922795323498025,0,2023-10-28,NA
XX,D,ye,14,09634,10,1000000000,wwtp,raw wastewater,copies/l wastewater,FLUAV,24.41487986435696,22.66144922848546,3.317744367366803,0,2023-10-28,NA
CA,A,YES,3,84531,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,580.5611124011879,272.3514115460085,2.831896459437785,0,2023-10-29,NA
CA,A,YES,4,12078,3,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,45.81199912874592,144.3482380365069,1.3314936241432842,0,2023-10-29,NA
CA,A,YES,3,84531,4,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,23.217279629578062,24.72135487735582,5.815106208956857,0,2023-10-29,NA
WA,B,Yes,8,97385,2,50000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,170.89055791054858,51.569700948204755,5.604883533987637,0,2023-10-29,NA
WA,B,Yes,9,14396,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,2.393795746246259,46.993642641220326,4.787591492492518,1,2023-10-29,no
NM,C,yes,10,27604,5,1000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,1.263817265872908,165.05810728692956,1.1040384534075787,0,2023-10-29,NA
YY,E,No,15,98436,4,13,upstream,primary sludge,copies/g dry sludge,sars-cov-2,459.54128721766295,524.3957445798312,14.762828753023754,0,2023-10-29,no
CA,A,YES,3,84531,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,769.7345508091349,815.2777657853723,13.64851103358145,0,2023-10-30,y
CA,A,YES,4,12078,3,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,33.78582222711176,5.029160208468522,3.2029295831144675,0,2023-10-30,no
CA,A,YES,3,84531,4,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,22.983090454428666,297.0109976498183,24.405735080988762,0,2023-10-30,NA
CA,A,YES,4,12078,4,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,9.984746426574418,355.8014579187878,11.1482373630055,0,2023-10-30,NA
WA,B,Yes,8,97385,2,50000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,6.752539906990167,5.600656476576822,2.9906492093018584,0,2023-10-30,NA
WA,B,Yes,9,14396,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,5.035310492720919,33.126685324204594,19.6514526523485,0,2023-10-30,no
NM,C,yes,10,27604,5,1000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,1.2484154397811835,14.676253632432395,1.1470626654234641,0,2023-10-30,> max temp and/or hold time
ZZ,F,NO,14,09634,3,8472,wwtp,raw wastewater,copies/g dry sludge,sars-cov-2,36.94002793537277,508.1924770040036,8.706057221494842,0,2023-10-30,NA
CA,A,YES,3,84531,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,269.26720584969314,16.67380736422907,2.6969377942786568,0,2023-10-31,NA
CA,A,YES,4,12078,3,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,899.9166179825222,183.52784086245305,12.641026403363474,0,2023-10-31,NA
CA,A,YES,5,34687,3,1000000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,6.394103512602598,573.0906631170873,12.788207025205196,1,2023-10-31,NA
CA,A,YES,3,84531,4,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,30.06847239697734,75.69458011229106,2.969114104493046,0,2023-10-31,NA
CA,A,YES,5,34687,4,1000000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,0.5302541969725236,129.378000830073,1.0605083939450473,1,2023-10-31,NA
WA,B,Yes,8,97385,2,50000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,504.75228370348555,369.5377132902841,9.387637614836358,0,2023-10-31,NA
WA,B,Yes,9,14396,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,583.5991365062471,5.529402768771192,14.452899224937328,0,2023-10-31,y
XX,D,ye,13,65174,10,1000000000,wwtp,raw wastewater,copies/l wastewater,FLUAV,10.051240027085301,119.16473266852991,20.102480054170602,1,2023-10-31,NA
CA,A,YES,3,84531,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,28.69703924526375,11.464713320177978,10.731973839165256,0,2023-11-01,NA
CA,A,YES,4,12078,3,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,42.923515876257945,249.02731312055343,2.2749360533587684,0,2023-11-01,NA
CA,A,YES,3,84531,4,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,228.89090730823332,52.21791522323911,12.187661915377944,0,2023-11-01,no
CA,A,YES,4,12078,4,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,332.12831507522054,121.66825807427423,7.861778142216846,0,2023-11-01,y
WA,B,Yes,8,97385,2,50000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,6.562497749214034,24.22970644310019,3.867880211440783,0,2023-11-01,NA
WA,B,Yes,9,14396,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,46.6438871417938,18.795635494280692,1.0699955012597828,0,2023-11-01,NA
NM,C,yes,10,27604,5,1000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,0.8204175500149606,16.34123446859702,0.03914264758524947,0,2023-11-01,temperature not assessed upon arrival at the laboratory
CA,A,YES,3,84531,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,95.47047432725927,288.6295570361401,1.3690630660390806,0,2023-11-02,NA
CA,A,YES,4,12078,3,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,26.00997906148354,214.99061120351823,19.22811980611785,0,2023-11-02,y
CA,A,YES,4,12078,4,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,1.0414183344111156,71.86994693017198,2.0828366688222313,1,2023-11-02,NA
WA,B,Yes,8,97385,2,50000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,354.14187444993246,178.36221651011323,21.79070109459368,0,2023-11-02,no
WA,B,Yes,9,14396,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,3.7807274080380058,116.667897580627,7.5614548160760116,1,2023-11-02,no
NM,C,yes,10,27604,5,1000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,2.3902822572381686,33.72288275476988,0.7757594851468794,0,2023-11-02,no
CA,A,YES,3,84531,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,0.6773663898890263,200.96973535388744,1.3547327797780526,1,2023-11-03,NA
CA,A,YES,4,12078,3,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,121.52269246280062,13.769447562652998,5.849950742033164,0,2023-11-03,no
CA,A,YES,3,84531,4,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,16.84398544774963,383.31080426744256,4.086622753380791,0,2023-11-03,yes
CA,A,YES,4,12078,4,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,39.000009246879166,130.0008048991091,9.846731535460002,0,2023-11-03,NA
WA,B,Yes,8,97385,2,50000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,10.532784430810398,28.57516435962721,14.642323982256304,0,2023-11-03,NA
WA,B,Yes,9,14396,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,63.258855605650936,7.33243729767299,14.635115488163226,0,2023-11-03,NA
NM,C,yes,10,27604,5,1000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,1.468526574945611,156.51548885880672,1.0738855193706154,0,2023-11-03,no
XX,D,ye,13,65174,10,1000000000,wwtp,raw wastewater,copies/l wastewater,FLUAV,233.699612361303,89.1419812021984,19.823576435504965,0,2023-11-03,NA
CA,A,YES,3,84531,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,6.250746368711096,12.080731555409574,12.501492737422192,1,2023-11-04,no
CA,A,YES,4,12078,3,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,60.734476847453664,99.66198503857115,3.7493705219237743,0,2023-11-04,NA
CA,A,YES,3,84531,4,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,0.7799320699735204,467.3744394399941,1.5598641399470408,1,2023-11-04,temperature not assessed upon arrival at the laboratory
CA,A,YES,4,12078,4,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,41.353064095648925,211.98303591158268,24.692401665883022,0,2023-11-04,NA
WA,B,Yes,8,97385,2,50000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,94.2678381257388,246.33825157228895,7.020286492550806,0,2023-11-04,NA
WA,B,Yes,9,14396,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,138.04075862539347,43.157070438302654,12.281487212140066,0,2023-11-04,no
NM,C,yes,10,27604,5,1000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,1.758385091950957,11.36416749982378,0.035947124101505544,0,2023-11-04,NA
ZZ,F,NO,14,09634,3,8472,wwtp,raw wastewater,copies/g dry sludge,sars-cov-2,117.02328638635942,14.523259510070451,1.0067504990671456,0,2023-11-04,NA
CA,A,YES,3,84531,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,44.88602489025539,8.272052534180705,1.2868955707053842,0,2023-11-05,NA
CA,A,YES,4,12078,3,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,48.58861525749648,846.4470200747313,1.4227710519469416,0,2023-11-05,NA
CA,A,YES,3,84531,4,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,8.311333643471128,10.980412346399168,6.158218214457452,0,2023-11-05,NA
CA,A,YES,4,12078,4,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,16.618376997399402,66.21018929400746,3.961933654951957,0,2023-11-05,NA
WA,B,Yes,8,97385,2,50000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,1.222659822594126,389.8313052784647,2.445319645188252,1,2023-11-05,NA
WA,B,Yes,9,14396,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,104.96850856807576,260.57750538917736,2.9562985989831194,0,2023-11-05,NA
XX,D,ye,14,09634,10,1000000000,wwtp,raw wastewater,copies/l wastewater,FLUAV,937.0771105159462,110.7558617499176,10.11368872182712,0,2023-11-05,result is not quantifiable
CA,A,YES,3,84531,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,1.250101091272628,9.76231345246801,2.500202182545256,1,2023-11-06,NA
CA,A,YES,3,84531,4,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,36.33283874016626,155.07444948869752,21.18515612958183,0,2023-11-06,NA
CA,A,YES,4,12078,4,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,49.60200830858396,14.96239623181222,7.805525767505929,0,2023-11-06,NA
WA,B,Yes,8,97385,2,50000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,99.45035538605052,11.63330921074691,1.0801383077051412,0,2023-11-06,result is not quantifiable
WA,B,Yes,9,14396,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,2.572009643690199,79.23499776086382,5.144019287380398,1,2023-11-06,NA
NM,C,yes,10,27604,5,1000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,0.7525598001813789,889.6181725911234,0.32341560339452874,0,2023-11-06,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,8.054115836944005,55.04513393435594,7.443448737491519,0,2023-01-01,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,318.5878534041641,32.51171069583552,1.9747551214710093,0,2023-01-02,no
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,8.045477208790313,40.27750071592156,3.3258959869434412,0,2023-01-03,no
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,1.7936991416491015,7.336498654648253,3.587398283298203,1,2023-01-04,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,0.6741893206279964,20.52304747265837,1.3483786412559928,1,2023-01-05,no
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,11.917227178713146,18.02822613418176,2.7315453798288956,0,2023-01-06,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,521.4482122070327,177.2417430876511,1.0293360181042364,0,2023-01-07,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,131.30679750544832,359.54013723174427,1.7967577817836142,0,2023-01-08,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,10.145581141014883,38.471620515982444,4.204687765288971,0,2023-01-09,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,25.78457079057178,5.312387660424927,8.871589067317199,0,2023-01-10,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,12.286683603569443,355.21081413629145,24.573367207138887,1,2023-01-11,no
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,5.805642914082082,24.45507289087341,2.313825261175917,0,2023-01-12,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,164.05594243893796,395.07512339116994,6.521506611074547,0,2023-01-13,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,2.8135112007183563,43.47218034808254,5.6270224014367125,1,2023-01-15,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,632.8401179640316,12.224419039706119,2.4220839813602884,0,2023-01-16,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,236.3829208832575,70.41303977777574,22.48688884133083,0,2023-01-17,no
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,289.68812960182566,356.71546463539164,5.989158818609282,0,2023-01-18,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,7.79602795207444,19.92412929908597,1.4943600748960477,0,2023-01-19,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,103.2642046732852,5.814870566547347,11.602114739709226,0,2023-01-20,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,260.509256741051,749.4630810279345,6.307817618056269,0,2023-01-21,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,40.45204295439143,13.660265247606043,13.910212931525614,0,2023-01-22,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,17.666520139477633,10.127875083418793,19.803401555625793,0,2023-01-23,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,328.77787163502705,83.36518324074643,1.2192699469400203,0,2023-01-24,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,138.33302679956105,360.73327421400006,21.9041912020723,0,2023-01-25,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,9.328578762817422,8.84809728269201,3.7340129757787976,0,2023-01-26,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,6.624234663444247,676.3758121890099,13.248469326888493,1,2023-01-27,NA
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,217.18311574688119,210.68691679343732,1.083315522601008,0,2023-01-28,> max temp and/or hold time
CA,A,YES,1,"04971,36910",1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,289.6888018012041,12.186631110177862,5.699175937236678,0,2023-01-29,no
